,precinct_id,rate_overvote_x,18 to 29 years,30 to 44 years,45 to 64 years,65 years and over,rate_overvote_y,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,rate_overvote_x,Median Income,rate_overvote_y,Below Poverty,Above Poverty,rate_overvote,Male,Female
10,1112,0.0,0.2212201192284224,0.2769547205684821,0.2821253596689047,0.2196998005341907,0.0,0.1058035700587988,0.0587505535745551,0.1786749707747834,0.2205485868655429,0.0706853067394391,0.2955973172471264,0.0699396947397541,0.0,39968.10836818905,0.0,0.1001767025047194,0.8998232974952806,0.0,0.4780223875395097,0.5219776124604903
11,1113,0.0047732696897374,0.1352357772462159,0.2458497258148254,0.3823225622563239,0.2365919346826346,0.0047732696897374,0.1108286377316118,0.0441714776877302,0.1981026667111491,0.1602645451440969,0.0929500446430919,0.2738158875268638,0.119866740555456,0.0047732696897374,40404.70315502925,0.0047732696897374,0.0502697023589422,0.9497302976410578,0.0047732696897374,0.4950562837150839,0.5049437162849161
12,1114,0.003770028275212,0.1353234294113014,0.2458788392620003,0.3822171277272996,0.2365806035993985,0.003770028275212,0.1108109199449233,0.0442362694501912,0.1980592778139274,0.1603667647972539,0.0929049388030416,0.2738134357386734,0.1198083934519889,0.003770028275212,28873.713304044195,0.003770028275212,0.0503254013824755,0.9496745986175243,0.003770028275212,0.4950429308158572,0.5049570691841427
13,1115,0.0040609137055837,0.2314309120699071,0.2027580557072638,0.3246859639541234,0.2411250682687056,0.0040609137055837,0.0720917531403604,0.0412342981977061,0.1284817039868923,0.2016657564172583,0.0845166575641725,0.3242763517203713,0.1477334789732386,0.0040609137055837,33736.89346931598,0.0040609137055837,0.10800109229929,0.8919989077007101,0.0040609137055837,0.5244401966138723,0.4755598033861278
14,1116,0.004153686396677,0.2314309120699071,0.2027580557072638,0.3246859639541234,0.2411250682687056,0.004153686396677,0.0720917531403604,0.0412342981977061,0.1284817039868924,0.2016657564172583,0.0845166575641725,0.3242763517203713,0.1477334789732386,0.004153686396677,34047.35291717953,0.004153686396677,0.10800109229929,0.89199890770071,0.004153686396677,0.5244401966138721,0.4755598033861277
15,1117,0.0010976948408342,0.1996516981705518,0.2746404702710355,0.3107275228824613,0.2149803086759513,0.0010976948408342,0.0841651027615046,0.0502621352751637,0.1949929263614482,0.1983116424327817,0.0803435901941786,0.263738158369767,0.1281864446051559,0.0010976948408342,38481.83682418208,0.0010976948408342,0.0745120477390653,0.9254879522609348,0.0010976948408342,0.4934753831972656,0.5065246168027345
16,1118,0.0,0.189749430523918,0.2970387243735763,0.306378132118451,0.2068337129840546,0.0,0.0879271070615033,0.0530751708428245,0.2157175398633256,0.1972665148063781,0.0790432801822323,0.2448747152619589,0.1220956719817767,0.0,62313.37386329864,0.0,0.0640674874601003,0.9359325125398996,0.0,0.4838268792710705,0.5161731207289293
17,1119,0.0012180267965895,0.2138318970715989,0.274929210379597,0.2907145069514526,0.2205243855973514,0.0012180267965895,0.1038409642739776,0.0618738911657852,0.1860080654953115,0.2154522368435403,0.0751706913235659,0.2835736044193501,0.0740805464784691,0.0012180267965895,45922.53789727172,0.0012180267965895,0.0943386937289135,0.9056613062710864,0.0012180267965895,0.4771075196097477,0.5228924803902522
18,1121,0.0013071895424836,0.1477903929059733,0.2300668290603891,0.3774663680838294,0.244676409949808,0.0013071895424836,0.1080020009432517,0.0791889571219734,0.2135633916598584,0.1706602769531257,0.1087079853310037,0.2354874517514874,0.0843899362392996,0.0013071895424836,39967.68933295025,0.0013071895424836,0.0603300642942771,0.939669935705723,0.0013071895424836,0.4751827012381862,0.5248172987618139
19,1122,0.0043988269794721,0.1352260778128286,0.2458464773922187,0.3823343848580441,0.2365930599369085,0.0043988269794721,0.1108307045215562,0.0441640378548895,0.1981072555205047,0.1602523659305993,0.0929547844374342,0.2738170347003155,0.1198738170347003,0.0043988269794721,22226.655360477947,0.0043988269794721,0.0502628811777076,0.9497371188222924,0.0043988269794721,0.4950578338590956,0.5049421661409043
20,1123,0.0040444893832153,0.1937020370330183,0.2880981980095691,0.3081142425587997,0.2100855223986129,0.0040444893832153,0.086425458831616,0.051952314635353,0.2074450668147957,0.1976836897814827,0.0795623142055971,0.2524042802740006,0.1245268754571547,0.0040444893832153,51636.06326288883,0.0040444893832153,0.0682370991244697,0.9317629008755304,0.0040444893832153,0.48767819300876,0.51232180699124
21,1124,0.0011560693641618,0.1879685371687767,0.2929484757364454,0.3099670696892841,0.2091159174054935,0.0011560693641618,0.0888899738494013,0.0556753601213864,0.2161418255060072,0.1962222399756412,0.0811601743444517,0.2430437914579059,0.1188666347452061,0.0011560693641618,57323.80156634544,0.0011560693641618,0.0642206326025061,0.9357793673974938,0.0011560693641618,0.4826778179744253,0.5173221820255748
22,1125,0.0033500837520938,0.1632139985052776,0.2284565503766632,0.3639655581476335,0.2443638929704255,0.0033500837520938,0.1025431965680572,0.0937882792134212,0.2189322716396354,0.1809012047105333,0.1127965306828913,0.2190628542761993,0.0719756629092621,0.0033500837520938,90335.52641112634,0.0033500837520938,0.0682588811714155,0.9317411188285843,0.0033500837520938,0.4672572280099913,0.5327427719900086
23,1126,0.0027447392497712,0.1560650887573964,0.2196745562130177,0.3742603550295858,0.25,0.0027447392497712,0.1061390532544378,0.1022559171597633,0.2237426035502958,0.1775147928994083,0.1190828402366864,0.2102440828402366,0.0610207100591716,0.0027447392497712,64128.11512188321,0.0027447392497712,0.0669626341102478,0.9330373658897522,0.0027447392497712,0.4620931952662722,0.5379068047337279
24,1127,0.0048355899419729,0.1560343041302608,0.2197132189325233,0.3742722824669489,0.2499801944702668,0.0048355899419729,0.1061459840408985,0.1021701003784984,0.223704733488579,0.1774892918149708,0.1190442423177305,0.2103379965880689,0.0611076513712536,0.0048355899419729,50636.80687169352,0.0048355899419729,0.0669379551280227,0.9330620448719772,0.0048355899419729,0.4621418925921884,0.5378581074078116
25,1128,0.0031380753138075,0.1431171522581949,0.2359363869499071,0.3792767547912085,0.2416697060006894,0.0031380753138075,0.1090541034594697,0.0661610763122567,0.2078141402226586,0.1667895536583394,0.1028482780147937,0.2497444674035091,0.0975883809289725,0.0031380753138075,30448.4427067667,0.0031380753138075,0.0565853468778881,0.943414653122112,0.0031380753138075,0.4825755750444519,0.517424424955548
26,1129,0.0043554006968641,0.1726269668028705,0.2495495298826917,0.3351920183380083,0.2426314849764293,0.0043554006968641,0.0996587691694495,0.0806981721037022,0.1905117067624759,0.2502667822268769,0.0909428546260332,0.2248376825996303,0.0630840325118318,0.0043554006968641,36320.62763771058,0.0043554006968641,0.1133321346437954,0.8866678653562046,0.0043554006968641,0.4890356243780195,0.5109643756219805
27,1131,0.0042016806722689,0.172627606038821,0.2495506829618979,0.3351905104241552,0.2426312005751258,0.0042016806722689,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228612,0.0909417685118619,0.2248382458662832,0.0630841121495327,0.0042016806722689,22620.75168651636,0.0042016806722689,0.113333936815425,0.886666063184575,0.0042016806722689,0.489036664270309,0.5109633357296909
28,1132,0.0062555853440571,0.172627606038821,0.2495506829618979,0.3351905104241552,0.2426312005751258,0.0062555853440571,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228612,0.0909417685118619,0.2248382458662833,0.0630841121495327,0.0062555853440571,30963.4011638378,0.0062555853440571,0.113333936815425,0.8866660631845751,0.0062555853440571,0.4890366642703092,0.5109633357296909
29,1133,0.0030959752321981,0.172627606038821,0.2495506829618979,0.3351905104241552,0.2426312005751258,0.0030959752321981,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228612,0.0909417685118619,0.2248382458662832,0.0630841121495327,0.0030959752321981,34737.56807814322,0.0030959752321981,0.113333936815425,0.886666063184575,0.0030959752321981,0.4890366642703091,0.5109633357296909
30,1134,0.0023724792408066,0.172627606038821,0.2495506829618979,0.3351905104241552,0.2426312005751258,0.0023724792408066,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228612,0.0909417685118619,0.2248382458662832,0.0630841121495327,0.0023724792408066,26442.520058738624,0.0023724792408066,0.113333936815425,0.8866660631845751,0.0023724792408066,0.489036664270309,0.5109633357296908
31,1135,0.0,0.172627606038821,0.2495506829618979,0.3351905104241552,0.2426312005751258,0.0,0.0996585190510424,0.0806973400431344,0.1905104241552839,0.2502695902228612,0.0909417685118619,0.2248382458662832,0.0630841121495327,0.0,25186.560082306118,0.0,0.113333936815425,0.886666063184575,0.0,0.4890366642703091,0.5109633357296909
32,1136,0.0021621621621621,0.172627606038821,0.2495506829618979,0.3351905104241553,0.2426312005751258,0.0021621621621621,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228612,0.0909417685118619,0.2248382458662832,0.0630841121495327,0.0021621621621621,32352.645222437488,0.0021621621621621,0.1133339368154249,0.886666063184575,0.0021621621621621,0.4890366642703091,0.5109633357296909
33,1141,0.0017605633802816,0.2168561892960269,0.2209661045009966,0.3343402080288573,0.2278374981741191,0.0017605633802816,0.102392360476418,0.0804182805437868,0.1967982896816455,0.1973588259854639,0.0694428330059231,0.2800081369067577,0.0735812734000047,0.0017605633802816,44568.5472565197,0.0017605633802816,0.0428275797239859,0.957172420276014,0.0017605633802816,0.5330724357187782,0.4669275642812218
34,1142,0.0020387359836901,0.1930738872966162,0.2540655566388204,0.3234057868683979,0.2294547691961653,0.0020387359836901,0.1006975525830517,0.082176734359006,0.1784355808417529,0.215812579304358,0.0673928858354795,0.2731186010121977,0.0823660660641541,0.0020387359836901,49903.23457726544,0.0020387359836901,0.0749249437459729,0.925075056254027,0.0020387359836901,0.4971898740403367,0.5028101259596633
35,1143,0.0027397260273972,0.1862418646889662,0.2635840774935674,0.3202663841380354,0.2299076736794308,0.0027397260273972,0.1001967610110488,0.0827153019524746,0.1732253670349629,0.2211291054941728,0.0668230664446798,0.2710761313758135,0.0848342666868472,0.0027397260273972,47288.36388156505,0.0027397260273972,0.0843701399688958,0.9156298600311042,0.0027397260273972,0.4869078250340548,0.5130921749659452
36,1144,0.0029585798816568,0.1862418646889662,0.2635840774935674,0.3202663841380353,0.2299076736794308,0.0029585798816568,0.1001967610110488,0.0827153019524746,0.1732253670349629,0.2211291054941728,0.0668230664446798,0.2710761313758135,0.0848342666868472,0.0029585798816568,43972.23009487562,0.0029585798816568,0.0843701399688958,0.9156298600311042,0.0029585798816568,0.4869078250340548,0.5130921749659452
37,1145,0.0,0.1862418646889662,0.2635840774935674,0.3202663841380354,0.2299076736794308,0.0,0.1001967610110488,0.0827153019524746,0.1732253670349628,0.2211291054941728,0.0668230664446798,0.2710761313758135,0.0848342666868472,0.0,52975.82940911123,0.0,0.0843701399688958,0.915629860031104,0.0,0.4869078250340548,0.5130921749659453
38,1146,0.0008620689655172,0.186241426121853,0.2635839250088456,0.32026691771765,0.2299077311516513,0.0008620689655172,0.1001968524278081,0.0827149705390506,0.1732255809369464,0.221128582155466,0.0668232910910653,0.2710761549385209,0.0848345679111424,0.0008620689655172,49521.15000746793,0.0008620689655172,0.0843698386880512,0.9156301613119489,0.0008620689655172,0.4869078950971873,0.5130921049028125
39,1147,0.0021074815595363,0.1862418646889662,0.2635840774935674,0.3202663841380354,0.2299076736794309,0.0021074815595363,0.1001967610110489,0.0827153019524746,0.1732253670349629,0.2211291054941728,0.0668230664446798,0.2710761313758135,0.0848342666868472,0.0021074815595363,44165.86862134837,0.0021074815595363,0.0843701399688958,0.9156298600311042,0.0021074815595363,0.4869078250340548,0.5130921749659453
40,1148,0.0027447392497712,0.1862418646889662,0.2635840774935674,0.3202663841380354,0.2299076736794309,0.0027447392497712,0.1001967610110489,0.0827153019524746,0.1732253670349629,0.2211291054941728,0.0668230664446798,0.2710761313758135,0.0848342666868472,0.0027447392497712,49044.434371641386,0.0027447392497712,0.0843701399688958,0.9156298600311042,0.0027447392497712,0.4869078250340548,0.5130921749659452
41,1149,0.0,0.1862090595757956,0.2635376491273857,0.3202099716069757,0.2300433196898428,0.0,0.1003054365405495,0.0827505503591392,0.1731948546806161,0.2210901552541548,0.0668112960607182,0.2710283833403089,0.0848193237645132,0.0,44400.883395739016,0.0,0.0845267192244244,0.9154732807755755,0.0,0.4868220598580534,0.5131779401419466
42,1151,0.0,0.0,0.0,0.0,1.0,0.0,0.7171717171717171,0.2828282828282828,0.0,0.0,0.0,0.0,0.0,0.0,488.1723291651924,0.0,0.9494949494949496,0.0505050505050505,0.0,0.0,1.0
43,1152,0.0061855670103092,0.1796760215562737,0.2568160947864705,0.3274639462385696,0.2360439374186861,0.0061855670103092,0.0999371793204367,0.0817420854384535,0.1815615516564037,0.235182889578637,0.0784549605056594,0.2487766649968833,0.0743446685035261,0.0061855670103092,39237.047548758346,0.0061855670103092,0.0984823067073284,0.9015176932926716,0.0061855670103092,0.4879345151270785,0.5120654848729215
44,1153,0.0,0.185242893136116,0.2625543510657599,0.3213614696652095,0.2308412861329146,0.0,0.1001572665060292,0.0825672302436897,0.1744936902537529,0.2232673427664547,0.0685928210729664,0.2676833405177174,0.0832383086393892,0.0,44226.442221927166,0.0,0.0865348353320162,0.9134651646679838,0.0,0.4870640325729491,0.5129359674270509
45,1154,0.0,0.172627606038821,0.2495506829618979,0.3351905104241553,0.2426312005751258,0.0,0.0996585190510424,0.0806973400431344,0.1905104241552839,0.2502695902228612,0.0909417685118619,0.2248382458662832,0.0630841121495327,0.0,43761.90635846256,0.0,0.113333936815425,0.886666063184575,0.0,0.4890366642703091,0.5109633357296908
46,7001,0.0012690355329949,0.183179397582804,0.3935239013789509,0.2701510544113976,0.1531456466268474,0.0012690355329949,0.0521617902766487,0.0433161403687193,0.1463437712185652,0.1479744209228683,0.0585904808673748,0.3646304782584599,0.1869829180873637,0.0012690355329949,78226.71428858976,0.0012690355329949,0.1067343029292209,0.8932656970707792,0.0012690355329949,0.5221271564366236,0.4778728435633763
47,7002,0.0,0.1972244084355677,0.4300374567343569,0.2482380226610505,0.1245001121690247,0.0,0.0385435548669431,0.0327867943241628,0.1086959224982435,0.1405557610621977,0.0392744964349483,0.367358708206128,0.2727847626073766,0.0,80713.29460421113,0.0,0.087103399963588,0.912896600036412,0.0,0.511352609847037,0.488647390152963
48,7003,0.0,0.1901343214451134,0.3751736915238536,0.3158869847151459,0.1188050023158869,0.0,0.016211208893006,0.009495136637332,0.0284854099119962,0.0768874478925428,0.031959240389069,0.4719777674849467,0.364983788791107,0.0,100887.49477033534,0.0,0.0673923112552107,0.9326076887447892,0.0,0.5412227883279296,0.4587772116720704
49,7004,0.0,0.1901343214451134,0.3751736915238536,0.3158869847151458,0.1188050023158869,0.0,0.016211208893006,0.009495136637332,0.0284854099119962,0.0768874478925428,0.031959240389069,0.4719777674849467,0.364983788791107,0.0,106840.6463901734,0.0,0.0673923112552107,0.9326076887447892,0.0,0.5412227883279296,0.4587772116720703
50,7005,0.0011848341232227,0.1906434035008098,0.3767055614792285,0.3147439326980503,0.1179071023219112,0.0011848341232227,0.0160026707947877,0.0094173169346333,0.0284390967528612,0.0775038967302009,0.0319076396417511,0.4707425750237324,0.365986804122033,0.0011848341232227,75677.56365062129,0.0011848341232227,0.0666928349651467,0.9333071650348532,0.0011848341232227,0.5416774844140599,0.45832251558594
51,7006,0.0010775862068965,0.202683107000004,0.3666261295737512,0.2809356322239293,0.1497551312023154,0.0010775862068965,0.0612829603897663,0.0497787689263012,0.1462810596749539,0.1321150136051774,0.0429101434691387,0.3799612016180803,0.1876708523165819,0.0010775862068965,157474.71210893433,0.0010775862068965,0.0988835503034198,0.9011164496965802,0.0010775862068965,0.4988196215327172,0.5011803784672827
52,7007,0.0,0.2022457071965709,0.3473927917605596,0.3107940831889043,0.139567417853965,0.0,0.009008300101735,0.0435836083338623,0.0828855514779564,0.0945766102238861,0.0293254030141598,0.4521609736979612,0.2884595531504388,0.0,73379.70993256013,0.0,0.0677533973509796,0.9322466026490204,0.0,0.4864567349949613,0.5135432650050387
53,7008,0.0011025358324145,0.1930952997066326,0.3683818477189729,0.3146418777540828,0.1238809748203115,0.0011025358324145,0.0144502496775758,0.0178290486877918,0.0417850966617962,0.0812120748346983,0.031315322725845,0.4671329795456961,0.3462752278665965,0.0011025358324145,78318.30157737662,0.0011025358324145,0.0674805891865762,0.9325194108134236,0.0011025358324145,0.5278336438719696,0.4721663561280304
54,7009,0.0034324942791762,0.209955708096921,0.3321160072180184,0.3067254780077901,0.1512028066772702,0.0034324942791762,0.0053271188805235,0.062947747349133,0.1127572397936494,0.1047205192868602,0.0282373760426808,0.4412090421833041,0.2448009564638487,0.0034324942791762,64015.96109017057,0.0034324942791762,0.0690236016224744,0.9309763983775255,0.0034324942791762,0.4576425589861916,0.5423574410138082
55,7011,0.0009606147934678,0.2090608777725342,0.3317602642756017,0.3079282680509674,0.1512505899008966,0.0009606147934678,0.0049551675318546,0.0627654554034922,0.1134969325153374,0.1045304388862671,0.0278433223218499,0.4410099103350637,0.245398773006135,0.0009606147934678,82971.74017584178,0.0009606147934678,0.0679565832940066,0.9320434167059934,0.0009606147934678,0.4556394525719678,0.5443605474280321
56,7012,0.0,0.2063825268316217,0.3390454186120489,0.30866270584087,0.1459093487154593,0.0,0.0069638983156067,0.0541348992820327,0.0992523808245934,0.100104751014115,0.0286964985490372,0.4461493169451218,0.2646982550694928,0.0,116553.69379777182,0.0,0.0683438462485942,0.9316561537514058,0.0,0.470562473855018,0.529437526144982
57,7013,0.0016155088852988,0.2275694814745829,0.4878191801678272,0.2318330788601312,0.0527782594974586,0.0016155088852988,0.0008764372354917,0.0037726936806913,0.0250797889432529,0.122217784386417,0.028164798585693,0.3811483482678452,0.4387401489006085,0.0016155088852988,68140.75444023246,0.0016155088852988,0.0159565818627344,0.9840434181372656,0.0016155088852988,0.5746586962696889,0.425341303730311
58,7014,0.0013568521031207,0.229686332818274,0.4940786105878854,0.2271180441557102,0.0491170124381304,0.0013568521031207,5.448147824873332e-06,0.0035108569654561,0.0249825730893625,0.1247862802333817,0.0279478176009045,0.3760286457490422,0.4427383782140278,0.0013568521031207,18103.01759215496,0.0013568521031207,0.0130772509183578,0.986922749081642,0.0013568521031207,0.5764367170609156,0.4235632829390843
59,7015,0.0,0.2102408360908779,0.2515510135679565,0.3223934448186631,0.2158147055225024,0.0,0.1298002180517483,0.0992476807599066,0.1769159824839954,0.1940570960213531,0.051334822594947,0.2782862336177478,0.0703579664703014,0.0,45881.015251303455,0.0,0.1410681131702218,0.8589318868297782,0.0,0.521952550967236,0.4780474490327639
60,7016,0.0029469548133595,0.1910368342088861,0.2672685750416702,0.3004990425202136,0.2411955482292301,0.0029469548133595,0.1307786944907491,0.0817369406319798,0.2167253346519189,0.2007779241629191,0.0499260165228626,0.2392134470640251,0.0808416424755451,0.0029469548133595,50529.255919199335,0.0029469548133595,0.1497240722649638,0.8502759277350361,0.0029469548133595,0.5113889448216818,0.4886110551783181
61,7017,0.0,0.1948275710433771,0.3379562438144464,0.2744710856761195,0.1927450994660568,0.0,0.0902448891263538,0.1158412222550087,0.2395607374111137,0.3111622945318525,0.0694238453055748,0.1144566340172273,0.0593103773528689,0.0,57811.40838722476,0.0,0.2198248155397887,0.7801751844602114,0.0,0.4399118865467772,0.5600881134532228
62,7018,0.0,0.1986738031255304,0.242729135325983,0.3377969111490043,0.2208001503994821,0.0,0.1354783234231494,0.0973230740307997,0.1890646570403009,0.1966492198325338,0.0545102917465424,0.2627103889950674,0.0642640449316063,0.0,50580.75226614352,0.0,0.1349964744590762,0.8650035255409237,0.0,0.5110410886094457,0.4889589113905542
63,7019,0.0,0.2035077547470647,0.2438034497753297,0.3325119582548195,0.2201768372227859,0.0,0.1346571966951732,0.1001594433975938,0.1865487751848094,0.1981446586461805,0.049717350340629,0.2667053196115378,0.0640672561240759,0.0,35789.62191360895,0.0,0.1374112190172489,0.8625887809827512,0.0,0.5106537179301348,0.4893462820698651
64,7021,0.0029469548133595,0.170713337209812,0.2800047356771104,0.2829723842452145,0.2663095428678629,0.0029469548133595,0.1330938665801719,0.0652326611336888,0.2570748403458442,0.2083011920298302,0.0482200642050795,0.1990095254088278,0.0890678502965572,0.0029469548133595,31776.344944313794,0.0029469548133595,0.1566191382342659,0.8433808617657341,0.0029469548133595,0.4978921512931435,0.5021078487068564
65,7022,0.003988035892323,0.1691571667758291,0.2946639475613373,0.2818786209566805,0.2543002647061531,0.003988035892323,0.1250818990153127,0.0692777814203885,0.2605120778005831,0.229871550960519,0.0529544613964178,0.1766130463648329,0.0856891830419458,0.003988035892323,31924.97001388921,0.003988035892323,0.1667253433958856,0.8332746566041144,0.003988035892323,0.4799820761872275,0.5200179238127726
66,7023,0.0010121457489878,0.1857440369275026,0.3254503853136145,0.2772672692410416,0.2115383085178412,0.0010121457489878,0.1005196655543425,0.1042477857708082,0.2504287185466025,0.2927346321742948,0.0645140587510501,0.1233190499704829,0.0642360892324188,0.0010121457489878,16270.987909827272,0.0010121457489878,0.2069164088818849,0.7930835911181151,0.0010121457489878,0.446596420705116,0.553403579294884
67,7024,0.0040322580645161,0.1976120857699805,0.3499025341130604,0.2782651072124756,0.1742202729044834,0.0040322580645161,0.080896686159844,0.1308479532163742,0.2402534113060428,0.3430799220272904,0.0745614035087719,0.0833333333333333,0.047027290448343,0.0040322580645161,4171.571686619881,0.0040322580645161,0.2356237816764132,0.7643762183235867,0.0040322580645161,0.4164230019493177,0.5835769980506822
68,7025,0.0,0.1989841334510362,0.3497512508456497,0.2778199433121734,0.1734446723911407,0.0,0.080535124634878,0.1305613854359153,0.2404665850524988,0.3425303718689489,0.0744097800699821,0.0842931990148628,0.0472035539229137,0.0,13109.752046766636,0.0,0.2361484482085135,0.7638515517914864,0.0,0.4171405423906846,0.5828594576093155
69,7026,0.0,0.1924296128249639,0.2413414044611383,0.3446236761198845,0.2216053065940132,0.0,0.1365390025428005,0.0936592330419777,0.1923145127089939,0.194717507381448,0.0607015076670049,0.2575499924996461,0.0645182441581288,0.0,46840.78172753045,0.0,0.1318771894038821,0.868122810596118,0.0,0.5115414693388891,0.4884585306611109
70,7027,0.0010695187165775,0.2033480129797608,0.2438867779174915,0.3326323673748338,0.2201328417279138,0.0010695187165775,0.1346553708513087,0.0999949408006141,0.1866198761594526,0.1981718109424611,0.0497554967138541,0.2666722860872064,0.0641302184451028,0.0010695187165775,33029.72414316204,0.0010695187165775,0.1372769527221242,0.8627230472778757,0.0010695187165775,0.510438057807751,0.4895619421922491
71,7028,0.0010928961748633,0.1330739299610895,0.280544747081712,0.3856031128404669,0.2007782101167315,0.0010928961748633,0.133852140077821,0.0276264591439688,0.2178988326848249,0.2101167315175097,0.0665369649805447,0.2521400778210117,0.091828793774319,0.0010928961748633,20542.661919805363,0.0010928961748633,0.0782101167315175,0.9217898832684824,0.0010928961748633,0.4155642023346304,0.5844357976653697
72,7029,0.0010351966873706,0.1846182880557478,0.3359383753406771,0.2998760180713065,0.1795673185322684,0.0010351966873706,0.0915584791325643,0.1100658407291605,0.2357526494086755,0.3163097613484034,0.0729458021687703,0.1173200604590078,0.0560474067534181,0.0010351966873706,11200.422208374624,0.0010351966873706,0.2039308816529486,0.7960691183470514,0.0010351966873706,0.4162500954209168,0.583749904579083
73,7030,0.0057339449541284,0.1553151535801546,0.2136296926794256,0.3761330427736339,0.2549221109667858,0.0057339449541284,0.1613279802921096,0.0742849085859483,0.2129446402962867,0.1931857136710554,0.0785895925302563,0.2167750395393476,0.0628921250849959,0.0057339449541284,48055.87900651718,0.0057339449541284,0.1224128828348682,0.8775871171651317,0.0057339449541284,0.4965013398705203,0.5034986601294797
